Year,Month,DON_OPO,CAS_Period,DCD,Total_Donors,Used_Donors,Utilization_Rate,DCU_Rate
2022,7,TNDS,Pre-CAS,1.0,9,0.0,0.0,0.0
2022,7,TNMS,Pre-CAS,0.0,4,0.0,0.0,0.0
2022,7,TNMS,Pre-CAS,1.0,4,1.0,0.25,0.0
2022,7,TXGC,Pre-CAS,0.0,23,10.0,0.43478260869565216,1.0
2022,7,TXGC,Pre-CAS,1.0,11,1.0,0.09090909090909091,1.0
2022,7,TXSA,Pre-CAS,0.0,16,5.0,0.3125,1.0
2022,7,TXSA,Pre-CAS,1.0,7,0.0,0.0,1.0
2022,7,TXSB,Pre-CAS,0.0,25,11.0,0.44,1.0
2022,7,TXSB,Pre-CAS,1.0,13,1.0,0.07692307692307693,1.0
2022,7,UTOP,Pre-CAS,0.0,8,2.0,0.25,1.0
2022,7,UTOP,Pre-CAS,1.0,6,0.0,0.0,1.0
2022,7,VATB,Pre-CAS,0.0,15,3.0,0.2,0.0
2022,7,VATB,Pre-CAS,1.0,10,0.0,0.0,0.0
2022,7,WALC,Pre-CAS,0.0,18,3.0,0.16666666666666666,0.0
2022,7,WALC,Pre-CAS,1.0,8,0.0,0.0,0.0
2022,7,WIDN,Pre-CAS,0.0,7,2.0,0.2857142857142857,0.0
2022,7,WIDN,Pre-CAS,1.0,5,0.0,0.0,0.0
2022,7,WIUW,Pre-CAS,0.0,7,1.0,0.14285714285714285,0.0
2022,7,WIUW,Pre-CAS,1.0,2,0.0,0.0,0.0
2022,8,ALOB,Pre-CAS,0.0,28,7.0,0.25,1.0
2022,8,ALOB,Pre-CAS,1.0,3,0.0,0.0,1.0
2022,8,AROR,Pre-CAS,0.0,9,1.0,0.1111111111111111,1.0
2022,8,AROR,Pre-CAS,1.0,4,0.0,0.0,1.0
2022,8,AZOB,Pre-CAS,0.0,13,2.0,0.15384615384615385,0.0
2022,8,AZOB,Pre-CAS,1.0,22,1.0,0.045454545454545456,0.0
2022,8,CADN,Pre-CAS,0.0,27,5.0,0.18518518518518517,1.0
2022,8,CADN,Pre-CAS,1.0,11,1.0,0.09090909090909091,1.0
2022,8,CAGS,Pre-CAS,0.0,6,3.0,0.5,0.0
2022,8,CAGS,Pre-CAS,1.0,1,0.0,0.0,0.0
2022,8,CAOP,Pre-CAS,0.0,44,13.0,0.29545454545454547,1.0
2022,8,CAOP,Pre-CAS,1.0,12,0.0,0.0,1.0
2022,8,CASD,Pre-CAS,0.0,9,4.0,0.4444444444444444,0.0
2022,8,CASD,Pre-CAS,1.0,1,0.0,0.0,0.0
2022,8,CORS,Pre-CAS,0.0,10,2.0,0.2,1.0
2022,8,CORS,Pre-CAS,1.0,13,1.0,0.07692307692307693,1.0
2022,8,DCTC,Pre-CAS,0.0,6,0.0,0.0,0.0
2022,8,DCTC,Pre-CAS,1.0,4,0.0,0.0,0.0
2022,8,FLFH,Pre-CAS,0.0,16,4.0,0.25,0.0
2022,8,FLFH,Pre-CAS,1.0,6,1.0,0.16666666666666666,0.0
2022,8,FLMP,Pre-CAS,0.0,9,0.0,0.0,0.0
2022,8,FLMP,Pre-CAS,1.0,7,0.0,0.0,0.0
2022,8,FLUF,Pre-CAS,0.0,12,0.0,0.0,0.0
2022,8,FLUF,Pre-CAS,1.0,6,0.0,0.0,0.0
2022,8,FLWC,Pre-CAS,0.0,16,3.0,0.1875,0.0
2022,8,FLWC,Pre-CAS,1.0,8,0.0,0.0,0.0
2022,8,GALL,Pre-CAS,0.0,29,9.0,0.3103448275862069,1.0
2022,8,GALL,Pre-CAS,1.0,3,0.0,0.0,1.0
2022,8,HIOP,Pre-CAS,0.0,7,0.0,0.0,0.0
2022,8,HIOP,Pre-CAS,1.0,2,0.0,0.0,0.0
2022,8,IAOP,Pre-CAS,0.0,2,1.0,0.5,0.0
2022,8,IAOP,Pre-CAS,1.0,3,0.0,0.0,0.0
2022,8,ILIP,Pre-CAS,0.0,22,9.0,0.4090909090909091,0.0
2022,8,ILIP,Pre-CAS,1.0,11,0.0,0.0,0.0
2022,8,INOP,Pre-CAS,0.0,20,6.0,0.3,1.0
2022,8,INOP,Pre-CAS,1.0,7,0.0,0.0,1.0
2022,8,KYDA,Pre-CAS,0.0,18,4.0,0.2222222222222222,0.0
2022,8,KYDA,Pre-CAS,1.0,8,0.0,0.0,0.0
2022,8,LAOP,Pre-CAS,0.0,21,8.0,0.38095238095238093,1.0
2022,8,LAOP,Pre-CAS,1.0,7,0.0,0.0,1.0
2022,8,MAOB,Pre-CAS,0.0,21,6.0,0.2857142857142857,0.0
2022,8,MAOB,Pre-CAS,1.0,11,0.0,0.0,0.0
2022,8,MDPC,Pre-CAS,0.0,11,4.0,0.36363636363636365,0.0
2022,8,MDPC,Pre-CAS,1.0,3,0.0,0.0,0.0
2022,8,MIOP,Pre-CAS,0.0,20,5.0,0.25,1.0
2022,8,MIOP,Pre-CAS,1.0,21,1.0,0.047619047619047616,1.0
2022,8,MNOP,Pre-CAS,0.0,13,4.0,0.3076923076923077,0.0
2022,8,MNOP,Pre-CAS,1.0,1,0.0,0.0,0.0
2022,8,MOMA,Pre-CAS,0.0,12,3.0,0.25,1.0
2022,8,MOMA,Pre-CAS,1.0,5,0.0,0.0,1.0
2022,8,MSOP,Pre-CAS,0.0,10,3.0,0.3,1.0
2022,8,MSOP,Pre-CAS,1.0,3,0.0,0.0,1.0
2022,8,MWOB,Pre-CAS,0.0,24,5.0,0.20833333333333334,0.0
2022,8,MWOB,Pre-CAS,1.0,5,0.0,0.0,0.0
2022,8,NCCM,Pre-CAS,0.0,10,2.0,0.2,0.0
2022,8,NCCM,Pre-CAS,1.0,3,0.0,0.0,0.0
2022,8,NCNC,Pre-CAS,0.0,10,3.0,0.3,0.0
2022,8,NCNC,Pre-CAS,1.0,4,0.0,0.0,0.0
2022,8,NEOR,Pre-CAS,0.0,5,1.0,0.2,0.0
2022,8,NEOR,Pre-CAS,1.0,3,1.0,0.3333333333333333,0.0
2022,8,NJTO,Pre-CAS,0.0,13,1.0,0.07692307692307693,0.0
2022,8,NJTO,Pre-CAS,1.0,4,0.0,0.0,0.0
2022,8,NMOP,Pre-CAS,0.0,7,2.0,0.2857142857142857,0.0
2022,8,NMOP,Pre-CAS,1.0,2,0.0,0.0,0.0
2022,8,NVLV,Pre-CAS,0.0,10,3.0,0.3,0.0
2022,8,NVLV,Pre-CAS,1.0,11,0.0,0.0,0.0
2022,8,NYAP,Pre-CAS,0.0,12,3.0,0.25,0.0
2022,8,NYAP,Pre-CAS,1.0,4,0.0,0.0,0.0
2022,8,NYFL,Pre-CAS,0.0,2,0.0,0.0,0.0
2022,8,NYRT,Pre-CAS,0.0,30,10.0,0.3333333333333333,1.0
2022,8,NYRT,Pre-CAS,1.0,5,0.0,0.0,1.0
2022,8,NYWN,Pre-CAS,0.0,3,0.0,0.0,0.0
2022,8,NYWN,Pre-CAS,1.0,2,0.0,0.0,0.0
2022,8,OHLB,Pre-CAS,0.0,7,4.0,0.5714285714285714,1.0
2022,8,OHLB,Pre-CAS,1.0,8,0.0,0.0,1.0
2022,8,OHLC,Pre-CAS,0.0,12,2.0,0.16666666666666666,0.0
2022,8,OHLC,Pre-CAS,1.0,6,0.0,0.0,0.0
2022,8,OHLP,Pre-CAS,0.0,6,1.0,0.16666666666666666,0.0
2022,8,OHLP,Pre-CAS,1.0,3,0.0,0.0,0.0
2022,8,OHOV,Pre-CAS,0.0,3,0.0,0.0,0.0
2022,8,OHOV,Pre-CAS,1.0,2,0.0,0.0,0.0
2022,8,OKOP,Pre-CAS,0.0,8,5.0,0.625,1.0
2022,8,OKOP,Pre-CAS,1.0,15,0.0,0.0,1.0
2022,8,ORUO,Pre-CAS,0.0,13,1.0,0.07692307692307693,1.0
2022,8,ORUO,Pre-CAS,1.0,4,0.0,0.0,1.0
2022,8,PADV,Pre-CAS,0.0,41,8.0,0.1951219512195122,0.0
2022,8,PADV,Pre-CAS,1.0,16,0.0,0.0,0.0
2022,8,PATF,Pre-CAS,0.0,20,3.0,0.15,1.0
2022,8,PATF,Pre-CAS,1.0,14,1.0,0.07142857142857142,1.0
2022,8,PRLL,Pre-CAS,0.0,10,1.0,0.1,0.0
2022,8,SCOP,Pre-CAS,0.0,12,5.0,0.4166666666666667,1.0
2022,8,SCOP,Pre-CAS,1.0,4,0.0,0.0,1.0
2022,8,TNDS,Pre-CAS,0.0,17,3.0,0.17647058823529413,0.0
2022,8,TNDS,Pre-CAS,1.0,9,1.0,0.1111111111111111,0.0
2022,8,TNMS,Pre-CAS,0.0,7,3.0,0.42857142857142855,0.0
2022,8,TXGC,Pre-CAS,0.0,24,9.0,0.375,1.0
2022,8,TXGC,Pre-CAS,1.0,5,0.0,0.0,1.0
2022,8,TXSA,Pre-CAS,0.0,17,9.0,0.5294117647058824,1.0
2022,8,TXSA,Pre-CAS,1.0,6,0.0,0.0,1.0
2022,8,TXSB,Pre-CAS,0.0,19,5.0,0.2631578947368421,1.0
2022,8,TXSB,Pre-CAS,1.0,13,0.0,0.0,1.0
2022,8,UTOP,Pre-CAS,0.0,8,2.0,0.25,1.0
2022,8,UTOP,Pre-CAS,1.0,5,0.0,0.0,1.0
2022,8,VATB,Pre-CAS,0.0,16,3.0,0.1875,0.0
2022,8,VATB,Pre-CAS,1.0,4,0.0,0.0,0.0
2022,8,WALC,Pre-CAS,0.0,22,7.0,0.3181818181818182,0.0
2022,8,WALC,Pre-CAS,1.0,3,0.0,0.0,0.0
2022,8,WIDN,Pre-CAS,0.0,10,2.0,0.2,0.0
2022,8,WIDN,Pre-CAS,1.0,2,0.0,0.0,0.0
2022,8,WIUW,Pre-CAS,0.0,9,2.0,0.2222222222222222,0.0
2022,8,WIUW,Pre-CAS,1.0,8,1.0,0.125,0.0
2022,9,ALOB,Pre-CAS,0.0,11,3.0,0.2727272727272727,1.0
2022,9,ALOB,Pre-CAS,1.0,5,0.0,0.0,1.0
2022,9,AROR,Pre-CAS,0.0,5,0.0,0.0,1.0
2022,9,AROR,Pre-CAS,1.0,9,0.0,0.0,1.0
2022,9,AZOB,Pre-CAS,0.0,18,4.0,0.2222222222222222,0.0
2022,9,AZOB,Pre-CAS,1.0,15,0.0,0.0,0.0
2022,9,CADN,Pre-CAS,0.0,27,2.0,0.07407407407407407,1.0
2022,9,CADN,Pre-CAS,1.0,12,1.0,0.08333333333333333,1.0
2022,9,CAGS,Pre-CAS,0.0,5,2.0,0.4,0.0
2022,9,CAGS,Pre-CAS,1.0,1,0.0,0.0,0.0
2022,9,CAOP,Pre-CAS,0.0,51,11.0,0.21568627450980393,1.0
2022,9,CAOP,Pre-CAS,1.0,17,0.0,0.0,1.0
2022,9,CASD,Pre-CAS,0.0,9,4.0,0.4444444444444444,0.0
2022,9,CASD,Pre-CAS,1.0,6,0.0,0.0,0.0
2022,9,CORS,Pre-CAS,0.0,17,5.0,0.29411764705882354,1.0
2022,9,CORS,Pre-CAS,1.0,11,0.0,0.0,1.0
2022,9,DCTC,Pre-CAS,0.0,9,0.0,0.0,0.0
2022,9,DCTC,Pre-CAS,1.0,1,0.0,0.0,0.0
2022,9,FLFH,Pre-CAS,0.0,12,3.0,0.25,0.0
2022,9,FLFH,Pre-CAS,1.0,6,0.0,0.0,0.0
2022,9,FLMP,Pre-CAS,0.0,13,3.0,0.23076923076923078,0.0
2022,9,FLMP,Pre-CAS,1.0,3,0.0,0.0,0.0
2022,9,FLUF,Pre-CAS,0.0,16,0.0,0.0,0.0
2022,9,FLUF,Pre-CAS,1.0,9,0.0,0.0,0.0
2022,9,FLWC,Pre-CAS,0.0,12,3.0,0.25,0.0
2022,9,FLWC,Pre-CAS,1.0,9,0.0,0.0,0.0
2022,9,GALL,Pre-CAS,0.0,25,8.0,0.32,1.0
2022,9,GALL,Pre-CAS,1.0,8,0.0,0.0,1.0
2022,9,HIOP,Pre-CAS,0.0,8,1.0,0.125,0.0
2022,9,IAOP,Pre-CAS,0.0,5,1.0,0.2,0.0
2022,9,ILIP,Pre-CAS,0.0,25,11.0,0.44,0.0
2022,9,ILIP,Pre-CAS,1.0,18,0.0,0.0,0.0
2022,9,INOP,Pre-CAS,0.0,24,5.0,0.20833333333333334,1.0
2022,9,INOP,Pre-CAS,1.0,10,2.0,0.2,1.0
2022,9,KYDA,Pre-CAS,0.0,7,1.0,0.14285714285714285,0.0
2022,9,KYDA,Pre-CAS,1.0,8,3.0,0.375,0.0
2022,9,LAOP,Pre-CAS,0.0,13,1.0,0.07692307692307693,1.0
2022,9,LAOP,Pre-CAS,1.0,3,0.0,0.0,1.0
2022,9,MAOB,Pre-CAS,0.0,25,3.0,0.12,0.0
2022,9,MAOB,Pre-CAS,1.0,9,1.0,0.1111111111111111,0.0
2022,9,MDPC,Pre-CAS,0.0,9,1.0,0.1111111111111111,0.0
2022,9,MDPC,Pre-CAS,1.0,5,0.0,0.0,0.0
2022,9,MIOP,Pre-CAS,0.0,17,3.0,0.17647058823529413,1.0
2022,9,MIOP,Pre-CAS,1.0,19,0.0,0.0,1.0
2022,9,MNOP,Pre-CAS,0.0,14,5.0,0.35714285714285715,0.0
2022,9,MNOP,Pre-CAS,1.0,2,0.0,0.0,0.0
2022,9,MOMA,Pre-CAS,0.0,9,5.0,0.5555555555555556,1.0
2022,9,MOMA,Pre-CAS,1.0,1,0.0,0.0,1.0
2022,9,MSOP,Pre-CAS,0.0,9,4.0,0.4444444444444444,1.0
2022,9,MSOP,Pre-CAS,1.0,5,0.0,0.0,1.0
2022,9,MWOB,Pre-CAS,0.0,16,9.0,0.5625,0.0
2022,9,MWOB,Pre-CAS,1.0,13,0.0,0.0,0.0
2022,9,NCCM,Pre-CAS,0.0,11,5.0,0.45454545454545453,0.0
2022,9,NCCM,Pre-CAS,1.0,5,1.0,0.2,0.0
2022,9,NCNC,Pre-CAS,0.0,7,3.0,0.42857142857142855,0.0
2022,9,NCNC,Pre-CAS,1.0,9,0.0,0.0,0.0
2022,9,NEOR,Pre-CAS,1.0,2,0.0,0.0,0.0
2022,9,NJTO,Pre-CAS,0.0,24,4.0,0.16666666666666666,0.0
2022,9,NJTO,Pre-CAS,1.0,7,1.0,0.14285714285714285,0.0
2022,9,NMOP,Pre-CAS,0.0,3,1.0,0.3333333333333333,0.0
2022,9,NMOP,Pre-CAS,1.0,1,0.0,0.0,0.0
2022,9,NVLV,Pre-CAS,0.0,11,4.0,0.36363636363636365,0.0
2022,9,NVLV,Pre-CAS,1.0,5,0.0,0.0,0.0
2022,9,NYAP,Pre-CAS,0.0,8,2.0,0.25,0.0
2022,9,NYAP,Pre-CAS,1.0,3,0.0,0.0,0.0
2022,9,NYFL,Pre-CAS,0.0,4,2.0,0.5,0.0
2022,9,NYFL,Pre-CAS,1.0,1,0.0,0.0,0.0
2022,9,NYRT,Pre-CAS,0.0,32,3.0,0.09375,1.0
2022,9,NYRT,Pre-CAS,1.0,6,1.0,0.16666666666666666,1.0
2022,9,NYWN,Pre-CAS,0.0,2,1.0,0.5,0.0
2022,9,NYWN,Pre-CAS,1.0,1,0.0,0.0,0.0
2022,9,OHLB,Pre-CAS,0.0,7,3.0,0.42857142857142855,1.0
2022,9,OHLB,Pre-CAS,1.0,6,1.0,0.16666666666666666,1.0
2022,9,OHLC,Pre-CAS,0.0,7,1.0,0.14285714285714285,0.0
2022,9,OHLC,Pre-CAS,1.0,7,0.0,0.0,0.0
2022,9,OHLP,Pre-CAS,0.0,9,4.0,0.4444444444444444,0.0
2022,9,OHLP,Pre-CAS,1.0,4,1.0,0.25,0.0
2022,9,OHOV,Pre-CAS,0.0,6,1.0,0.16666666666666666,0.0
2022,9,OHOV,Pre-CAS,1.0,2,0.0,0.0,0.0
2022,9,OKOP,Pre-CAS,0.0,5,1.0,0.2,1.0
2022,9,OKOP,Pre-CAS,1.0,9,1.0,0.1111111111111111,1.0
2022,9,ORUO,Pre-CAS,0.0,12,4.0,0.3333333333333333,1.0
2022,9,ORUO,Pre-CAS,1.0,8,0.0,0.0,1.0
2022,9,PADV,Pre-CAS,0.0,32,3.0,0.09375,0.0
2022,9,PADV,Pre-CAS,1.0,22,1.0,0.045454545454545456,0.0
2022,9,PATF,Pre-CAS,0.0,17,2.0,0.11764705882352941,1.0
2022,9,PATF,Pre-CAS,1.0,7,1.0,0.14285714285714285,1.0
2022,9,PRLL,Pre-CAS,0.0,5,0.0,0.0,0.0
2022,9,SCOP,Pre-CAS,0.0,12,2.0,0.16666666666666666,1.0
2022,9,SCOP,Pre-CAS,1.0,7,0.0,0.0,1.0
2022,9,TNDS,Pre-CAS,0.0,25,1.0,0.04,0.0
2022,9,TNDS,Pre-CAS,1.0,7,0.0,0.0,0.0
2022,9,TNMS,Pre-CAS,0.0,5,1.0,0.2,0.0
2022,9,TNMS,Pre-CAS,1.0,1,0.0,0.0,0.0
2022,9,TXGC,Pre-CAS,0.0,23,7.0,0.30434782608695654,1.0
2022,9,TXGC,Pre-CAS,1.0,8,0.0,0.0,1.0
2022,9,TXSA,Pre-CAS,0.0,12,6.0,0.5,1.0
2022,9,TXSA,Pre-CAS,1.0,4,0.0,0.0,1.0
2022,9,TXSB,Pre-CAS,0.0,15,5.0,0.3333333333333333,1.0
2022,9,TXSB,Pre-CAS,1.0,16,4.0,0.25,1.0
2022,9,UTOP,Pre-CAS,0.0,4,2.0,0.5,1.0
2022,9,UTOP,Pre-CAS,1.0,8,0.0,0.0,1.0
2022,9,VATB,Pre-CAS,0.0,5,1.0,0.2,0.0
2022,9,VATB,Pre-CAS,1.0,8,0.0,0.0,0.0
2022,9,WALC,Pre-CAS,0.0,15,3.0,0.2,0.0
2022,9,WALC,Pre-CAS,1.0,7,0.0,0.0,0.0
2022,9,WIDN,Pre-CAS,0.0,5,1.0,0.2,0.0
2022,9,WIDN,Pre-CAS,1.0,5,0.0,0.0,0.0
2022,9,WIUW,Pre-CAS,0.0,8,2.0,0.25,0.0
2022,9,WIUW,Pre-CAS,1.0,5,0.0,0.0,0.0
2022,10,ALOB,Pre-CAS,0.0,25,7.0,0.28,1.0
2022,10,ALOB,Pre-CAS,1.0,5,0.0,0.0,1.0
2022,10,AROR,Pre-CAS,0.0,5,1.0,0.2,1.0
2022,10,AROR,Pre-CAS,1.0,3,0.0,0.0,1.0
2022,10,AZOB,Pre-CAS,0.0,20,4.0,0.2,0.0
2022,10,AZOB,Pre-CAS,1.0,9,0.0,0.0,0.0
2022,10,CADN,Pre-CAS,0.0,22,8.0,0.36363636363636365,1.0
2022,10,CADN,Pre-CAS,1.0,11,0.0,0.0,1.0
2022,10,CAGS,Pre-CAS,0.0,12,4.0,0.3333333333333333,0.0
2022,10,CAGS,Pre-CAS,1.0,6,0.0,0.0,0.0
2022,10,CAOP,Pre-CAS,0.0,38,8.0,0.21052631578947367,1.0
2022,10,CAOP,Pre-CAS,1.0,20,0.0,0.0,1.0
2022,10,CASD,Pre-CAS,0.0,10,3.0,0.3,0.0
2022,10,CASD,Pre-CAS,1.0,6,0.0,0.0,0.0
2022,10,CORS,Pre-CAS,0.0,9,4.0,0.4444444444444444,1.0
2022,10,CORS,Pre-CAS,1.0,10,0.0,0.0,1.0
2022,10,DCTC,Pre-CAS,0.0,7,1.0,0.14285714285714285,0.0
2022,10,DCTC,Pre-CAS,1.0,3,0.0,0.0,0.0
2022,10,FLFH,Pre-CAS,0.0,3,2.0,0.6666666666666666,0.0
2022,10,FLFH,Pre-CAS,1.0,17,0.0,0.0,0.0
2022,10,FLMP,Pre-CAS,0.0,11,1.0,0.09090909090909091,0.0
2022,10,FLMP,Pre-CAS,1.0,2,0.0,0.0,0.0
2022,10,FLUF,Pre-CAS,0.0,12,3.0,0.25,0.0
2022,10,FLUF,Pre-CAS,1.0,11,1.0,0.09090909090909091,0.0
2022,10,FLWC,Pre-CAS,0.0,24,3.0,0.125,0.0
2022,10,FLWC,Pre-CAS,1.0,9,0.0,0.0,0.0
2022,10,GALL,Pre-CAS,0.0,33,9.0,0.2727272727272727,1.0
2022,10,GALL,Pre-CAS,1.0,9,0.0,0.0,1.0
2022,10,HIOP,Pre-CAS,0.0,4,0.0,0.0,0.0
2022,10,HIOP,Pre-CAS,1.0,1,0.0,0.0,0.0
2022,10,IAOP,Pre-CAS,0.0,7,1.0,0.14285714285714285,0.0
2022,10,IAOP,Pre-CAS,1.0,1,0.0,0.0,0.0
2022,10,ILIP,Pre-CAS,0.0,34,10.0,0.29411764705882354,0.0
2022,10,ILIP,Pre-CAS,1.0,10,0.0,0.0,0.0
2022,10,INOP,Pre-CAS,0.0,17,4.0,0.23529411764705882,1.0
2022,10,INOP,Pre-CAS,1.0,12,1.0,0.08333333333333333,1.0
2022,10,KYDA,Pre-CAS,0.0,17,1.0,0.058823529411764705,0.0
2022,10,KYDA,Pre-CAS,1.0,7,0.0,0.0,0.0
2022,10,LAOP,Pre-CAS,0.0,15,8.0,0.5333333333333333,1.0
2022,10,LAOP,Pre-CAS,1.0,4,0.0,0.0,1.0
2022,10,MAOB,Pre-CAS,0.0,21,3.0,0.14285714285714285,0.0
2022,10,MAOB,Pre-CAS,1.0,14,1.0,0.07142857142857142,0.0
2022,10,MDPC,Pre-CAS,0.0,11,2.0,0.18181818181818182,0.0
2022,10,MDPC,Pre-CAS,1.0,3,0.0,0.0,0.0
2022,10,MIOP,Pre-CAS,0.0,19,3.0,0.15789473684210525,1.0
2022,10,MIOP,Pre-CAS,1.0,15,2.0,0.13333333333333333,1.0
2022,10,MNOP,Pre-CAS,0.0,10,2.0,0.2,0.0
2022,10,MNOP,Pre-CAS,1.0,6,0.0,0.0,0.0
2022,10,MOMA,Pre-CAS,0.0,13,3.0,0.23076923076923078,1.0
2022,10,MOMA,Pre-CAS,1.0,11,1.0,0.09090909090909091,1.0
2022,10,MSOP,Pre-CAS,0.0,9,1.0,0.1111111111111111,1.0
2022,10,MSOP,Pre-CAS,1.0,2,0.0,0.0,1.0
2022,10,MWOB,Pre-CAS,0.0,15,6.0,0.4,0.0
2022,10,MWOB,Pre-CAS,1.0,7,0.0,0.0,0.0
2022,10,NCCM,Pre-CAS,0.0,12,3.0,0.25,0.0
2022,10,NCCM,Pre-CAS,1.0,9,1.0,0.1111111111111111,0.0
2022,10,NCNC,Pre-CAS,0.0,19,3.0,0.15789473684210525,0.0
2022,10,NCNC,Pre-CAS,1.0,11,0.0,0.0,0.0
2022,10,NEOR,Pre-CAS,0.0,3,1.0,0.3333333333333333,0.0
2022,10,NEOR,Pre-CAS,1.0,2,0.0,0.0,0.0
2022,10,NJTO,Pre-CAS,0.0,16,4.0,0.25,0.0
2022,10,NJTO,Pre-CAS,1.0,5,1.0,0.2,0.0
2022,10,NMOP,Pre-CAS,0.0,3,1.0,0.3333333333333333,0.0
2022,10,NMOP,Pre-CAS,1.0,3,0.0,0.0,0.0
2022,10,NVLV,Pre-CAS,0.0,11,3.0,0.2727272727272727,0.0
2022,10,NVLV,Pre-CAS,1.0,9,0.0,0.0,0.0
2022,10,NYAP,Pre-CAS,0.0,5,2.0,0.4,0.0
2022,10,NYAP,Pre-CAS,1.0,3,1.0,0.3333333333333333,0.0
2022,10,NYFL,Pre-CAS,0.0,2,0.0,0.0,0.0
2022,10,NYFL,Pre-CAS,1.0,1,0.0,0.0,0.0
2022,10,NYRT,Pre-CAS,0.0,31,5.0,0.16129032258064516,1.0
2022,10,NYRT,Pre-CAS,1.0,10,0.0,0.0,1.0
2022,10,NYWN,Pre-CAS,0.0,4,1.0,0.25,0.0
2022,10,NYWN,Pre-CAS,1.0,2,0.0,0.0,0.0
2022,10,OHLB,Pre-CAS,0.0,6,1.0,0.16666666666666666,1.0
2022,10,OHLB,Pre-CAS,1.0,7,1.0,0.14285714285714285,1.0
2022,10,OHLC,Pre-CAS,0.0,4,1.0,0.25,0.0
2022,10,OHLC,Pre-CAS,1.0,8,0.0,0.0,0.0
2022,10,OHLP,Pre-CAS,0.0,10,2.0,0.2,0.0
2022,10,OHLP,Pre-CAS,1.0,6,1.0,0.16666666666666666,0.0
2022,10,OHOV,Pre-CAS,0.0,7,0.0,0.0,0.0
2022,10,OHOV,Pre-CAS,1.0,2,0.0,0.0,0.0
2022,10,OKOP,Pre-CAS,0.0,7,2.0,0.2857142857142857,1.0
2022,10,OKOP,Pre-CAS,1.0,13,1.0,0.07692307692307693,1.0
2022,10,ORUO,Pre-CAS,0.0,10,4.0,0.4,1.0
2022,10,ORUO,Pre-CAS,1.0,8,1.0,0.125,1.0
2022,10,PADV,Pre-CAS,0.0,34,6.0,0.17647058823529413,0.0
2022,10,PADV,Pre-CAS,1.0,24,1.0,0.041666666666666664,0.0
2022,10,PATF,Pre-CAS,0.0,18,1.0,0.05555555555555555,1.0
2022,10,PATF,Pre-CAS,1.0,7,0.0,0.0,1.0
2022,10,PRLL,Pre-CAS,0.0,17,3.0,0.17647058823529413,0.0
2022,10,SCOP,Pre-CAS,0.0,10,3.0,0.3,1.0
2022,10,SCOP,Pre-CAS,1.0,7,1.0,0.14285714285714285,1.0
2022,10,TNDS,Pre-CAS,0.0,21,3.0,0.14285714285714285,0.0
2022,10,TNDS,Pre-CAS,1.0,13,0.0,0.0,0.0
2022,10,TNMS,Pre-CAS,0.0,8,1.0,0.125,0.0
2022,10,TNMS,Pre-CAS,1.0,3,0.0,0.0,0.0
2022,10,TXGC,Pre-CAS,0.0,18,8.0,0.4444444444444444,1.0
2022,10,TXGC,Pre-CAS,1.0,6,0.0,0.0,1.0
2022,10,TXSA,Pre-CAS,0.0,23,11.0,0.4782608695652174,1.0
2022,10,TXSA,Pre-CAS,1.0,3,0.0,0.0,1.0
2022,10,TXSB,Pre-CAS,0.0,35,12.0,0.34285714285714286,1.0
2022,10,TXSB,Pre-CAS,1.0,11,0.0,0.0,1.0
2022,10,UTOP,Pre-CAS,0.0,5,0.0,0.0,1.0
2022,10,UTOP,Pre-CAS,1.0,16,0.0,0.0,1.0
2022,10,VATB,Pre-CAS,0.0,17,6.0,0.35294117647058826,0.0
2022,10,VATB,Pre-CAS,1.0,9,1.0,0.1111111111111111,0.0
2022,10,WALC,Pre-CAS,0.0,21,3.0,0.14285714285714285,0.0
2022,10,WALC,Pre-CAS,1.0,8,0.0,0.0,0.0
2022,10,WIDN,Pre-CAS,0.0,6,3.0,0.5,0.0
2022,10,WIDN,Pre-CAS,1.0,2,0.0,0.0,0.0
2022,10,WIUW,Pre-CAS,0.0,15,4.0,0.26666666666666666,0.0
2022,10,WIUW,Pre-CAS,1.0,4,0.0,0.0,0.0
2022,11,ALOB,Pre-CAS,0.0,19,8.0,0.42105263157894735,1.0
2022,11,ALOB,Pre-CAS,1.0,4,0.0,0.0,1.0
2022,11,AROR,Pre-CAS,0.0,8,0.0,0.0,1.0
2022,11,AROR,Pre-CAS,1.0,7,0.0,0.0,1.0
2022,11,AZOB,Pre-CAS,0.0,13,5.0,0.38461538461538464,0.0
2022,11,AZOB,Pre-CAS,1.0,15,3.0,0.2,0.0
2022,11,CADN,Pre-CAS,0.0,27,6.0,0.2222222222222222,1.0
2022,11,CADN,Pre-CAS,1.0,5,0.0,0.0,1.0
2022,11,CAGS,Pre-CAS,0.0,9,5.0,0.5555555555555556,0.0
2022,11,CAGS,Pre-CAS,1.0,1,0.0,0.0,0.0
2022,11,CAOP,Pre-CAS,0.0,43,9.0,0.20930232558139536,1.0
2022,11,CAOP,Pre-CAS,1.0,23,0.0,0.0,1.0
2022,11,CASD,Pre-CAS,0.0,4,0.0,0.0,0.0
2022,11,CASD,Pre-CAS,1.0,4,1.0,0.25,0.0
2022,11,CORS,Pre-CAS,0.0,9,5.0,0.5555555555555556,1.0
2022,11,CORS,Pre-CAS,1.0,9,2.0,0.2222222222222222,1.0
2022,11,DCTC,Pre-CAS,0.0,8,3.0,0.375,0.0
